provinsi,tahun,upah,daerah,jenis,peng,cluster_kmeans
PAPUA BARAT,2019,22987,PERKOTAAN,TOTAL,1607055.0,3
PAPUA BARAT,2019,22987,PERDESAANPERKOTAAN,MAKANAN,667673.0,2
PAPUA BARAT,2019,22987,PERDESAANPERKOTAAN,NONMAKANAN,700836.0,2
PAPUA BARAT,2019,22987,PERDESAANPERKOTAAN,TOTAL,1368510.0,5
PAPUA BARAT,2020,27904,PERDESAAN,MAKANAN,637059.0,6
PAPUA BARAT,2020,27904,PERDESAAN,NONMAKANAN,580724.0,6
PAPUA BARAT,2020,27904,PERDESAAN,TOTAL,1217784.0,6
PAPUA BARAT,2020,27904,PERKOTAAN,MAKANAN,757592.0,6
PAPUA BARAT,2020,27904,PERKOTAAN,NONMAKANAN,880007.0,6
PAPUA BARAT,2020,27904,PERKOTAAN,TOTAL,1637600.0,3
PAPUA BARAT,2020,27904,PERDESAANPERKOTAAN,MAKANAN,687943.0,6
PAPUA BARAT,2020,27904,PERDESAANPERKOTAAN,NONMAKANAN,707070.0,6
PAPUA BARAT,2020,27904,PERDESAANPERKOTAAN,TOTAL,1395013.0,3
PAPUA BARAT,2021,29600,PERDESAAN,MAKANAN,645883.0,6
PAPUA BARAT,2021,29600,PERDESAAN,NONMAKANAN,583188.0,6
PAPUA BARAT,2021,29600,PERDESAAN,TOTAL,1229072.0,6
PAPUA BARAT,2021,29600,PERKOTAAN,MAKANAN,767908.0,6
PAPUA BARAT,2021,29600,PERKOTAAN,NONMAKANAN,969587.0,6
PAPUA BARAT,2021,29600,PERKOTAAN,TOTAL,1737496.0,3
PAPUA BARAT,2021,29600,PERDESAANPERKOTAAN,MAKANAN,698303.0,6
PAPUA BARAT,2021,29600,PERDESAANPERKOTAAN,NONMAKANAN,749177.0,6
PAPUA BARAT,2021,29600,PERDESAANPERKOTAAN,TOTAL,1447480.0,3
PAPUA BARAT,2022,24128,PERDESAAN,MAKANAN,697480.0,2
PAPUA BARAT,2022,24128,PERDESAAN,NONMAKANAN,612654.0,2
PAPUA BARAT,2022,24128,PERDESAAN,TOTAL,1310134.0,8
PAPUA BARAT,2022,24128,PERKOTAAN,MAKANAN,761378.0,8
PAPUA BARAT,2022,24128,PERKOTAAN,NONMAKANAN,883993.0,8
PAPUA BARAT,2022,24128,PERKOTAAN,TOTAL,1645371.0,3
PAPUA BARAT,2022,24128,PERDESAANPERKOTAAN,MAKANAN,723854.0,8
PAPUA BARAT,2022,24128,PERDESAANPERKOTAAN,NONMAKANAN,724650.0,8
PAPUA BARAT,2022,24128,PERDESAANPERKOTAAN,TOTAL,1448505.0,3
PAPUA,2015,19290,PERDESAAN,MAKANAN,403652.0,2
PAPUA,2015,19290,PERDESAAN,NONMAKANAN,218261.0,2
PAPUA,2015,19290,PERDESAAN,TOTAL,621913.0,4
PAPUA,2015,19290,PERKOTAAN,MAKANAN,666922.0,4
PAPUA,2015,19290,PERKOTAAN,NONMAKANAN,739704.0,4
PAPUA,2015,19290,PERKOTAAN,TOTAL,1406626.0,5
PAPUA,2015,19290,PERDESAANPERKOTAAN,MAKANAN,473382.0,2
PAPUA,2015,19290,PERDESAANPERKOTAAN,NONMAKANAN,356371.0,2
PAPUA,2015,19290,PERDESAANPERKOTAAN,TOTAL,829753.0,4
PAPUA,2016,22961,PERDESAAN,MAKANAN,473493.0,2
PAPUA,2016,22961,PERDESAAN,NONMAKANAN,292366.0,2
PAPUA,2016,22961,PERDESAAN,TOTAL,765859.0,8
PAPUA,2016,22961,PERKOTAAN,MAKANAN,668005.0,2
PAPUA,2016,22961,PERKOTAAN,NONMAKANAN,746974.0,8
PAPUA,2016,22961,PERKOTAAN,TOTAL,1414980.0,5
PAPUA,2016,22961,PERDESAANPERKOTAAN,MAKANAN,524592.0,2
PAPUA,2016,22961,PERDESAANPERKOTAAN,NONMAKANAN,411795.0,2
PAPUA,2016,22961,PERDESAANPERKOTAAN,TOTAL,936387.0,8
PAPUA,2017,25657,PERDESAAN,MAKANAN,580292.0,2
PAPUA,2017,25657,PERDESAAN,NONMAKANAN,309079.0,2
PAPUA,2017,25657,PERDESAAN,TOTAL,889371.0,8
PAPUA,2017,25657,PERKOTAAN,MAKANAN,795023.0,8
PAPUA,2017,25657,PERKOTAAN,NONMAKANAN,798850.0,8
PAPUA,2017,25657,PERKOTAAN,TOTAL,1593874.0,3
PAPUA,2017,25657,PERDESAANPERKOTAAN,MAKANAN,638353.0,2
PAPUA,2017,25657,PERDESAANPERKOTAAN,NONMAKANAN,441507.0,2
PAPUA,2017,25657,PERDESAANPERKOTAAN,TOTAL,1079860.0,8
PAPUA,2018,25987,PERDESAAN,MAKANAN,575972.0,2
PAPUA,2018,25987,PERDESAAN,NONMAKANAN,364257.0,2
PAPUA,2018,25987,PERDESAAN,TOTAL,940229.0,8
PAPUA,2018,25987,PERKOTAAN,MAKANAN,749489.0,8
PAPUA,2018,25987,PERKOTAAN,NONMAKANAN,857375.0,8
PAPUA,2018,25987,PERKOTAAN,TOTAL,1606865.0,3
PAPUA,2018,25987,PERDESAANPERKOTAAN,MAKANAN,623986.0,2
PAPUA,2018,25987,PERDESAANPERKOTAAN,NONMAKANAN,500709.0,2
PAPUA,2018,25987,PERDESAANPERKOTAAN,TOTAL,1124695.0,8
PAPUA,2019,24984,PERDESAAN,MAKANAN,615756.0,2
PAPUA,2019,24984,PERDESAAN,NONMAKANAN,413438.0,2
PAPUA,2019,24984,PERDESAAN,TOTAL,1029195.0,8
PAPUA,2019,24984,PERKOTAAN,MAKANAN,789028.0,8
PAPUA,2019,24984,PERKOTAAN,NONMAKANAN,889117.0,8
PAPUA,2019,24984,PERKOTAAN,TOTAL,1678145.0,3
PAPUA,2019,24984,PERDESAANPERKOTAAN,MAKANAN,665291.0,2
PAPUA,2019,24984,PERDESAANPERKOTAAN,NONMAKANAN,549426.0,2
PAPUA,2019,24984,PERDESAANPERKOTAAN,TOTAL,1214718.0,8
PAPUA,2020,32138,PERDESAAN,MAKANAN,692981.0,6
PAPUA,2020,32138,PERDESAAN,NONMAKANAN,456721.0,6
PAPUA,2020,32138,PERDESAAN,TOTAL,1149702.0,6
PAPUA,2020,32138,PERKOTAAN,MAKANAN,800970.0,6
PAPUA,2020,32138,PERKOTAAN,NONMAKANAN,909040.0,6
PAPUA,2020,32138,PERKOTAAN,TOTAL,1710011.0,3
PAPUA,2020,32138,PERDESAANPERKOTAAN,MAKANAN,723821.0,6
PAPUA,2020,32138,PERDESAANPERKOTAAN,NONMAKANAN,585893.0,6
PAPUA,2020,32138,PERDESAANPERKOTAAN,TOTAL,1309714.0,6
PAPUA,2021,30382,PERDESAAN,MAKANAN,780284.0,6
PAPUA,2021,30382,PERDESAAN,NONMAKANAN,446905.0,6
PAPUA,2021,30382,PERDESAAN,TOTAL,1227190.0,6
PAPUA,2021,30382,PERKOTAAN,MAKANAN,823762.0,6
PAPUA,2021,30382,PERKOTAAN,NONMAKANAN,894668.0,6
PAPUA,2021,30382,PERKOTAAN,TOTAL,1718430.0,3
PAPUA,2021,30382,PERDESAANPERKOTAAN,MAKANAN,792780.0,6
PAPUA,2021,30382,PERDESAANPERKOTAAN,NONMAKANAN,575598.0,6
PAPUA,2021,30382,PERDESAANPERKOTAAN,TOTAL,1368379.0,6
PAPUA,2022,24097,PERDESAAN,MAKANAN,839057.0,8
PAPUA,2022,24097,PERDESAAN,NONMAKANAN,439173.0,2
PAPUA,2022,24097,PERDESAAN,TOTAL,1278230.0,8
PAPUA,2022,24097,PERKOTAAN,MAKANAN,904600.0,8
PAPUA,2022,24097,PERKOTAAN,NONMAKANAN,979502.0,8
PAPUA,2022,24097,PERKOTAAN,TOTAL,1884103.0,3
PAPUA,2022,24097,PERDESAANPERKOTAAN,MAKANAN,858106.0,8
PAPUA,2022,24097,PERDESAANPERKOTAAN,NONMAKANAN,596214.0,2
PAPUA,2022,24097,PERDESAANPERKOTAAN,TOTAL,1454320.0,3
INDONESIA,2015,11434,PERDESAAN,MAKANAN,366834.0,1
INDONESIA,2015,11434,PERDESAAN,NONMAKANAN,292580.0,1
INDONESIA,2015,11434,PERDESAAN,TOTAL,659414.0,9
INDONESIA,2015,11434,PERKOTAAN,MAKANAN,457312.0,1
INDONESIA,2015,11434,PERKOTAAN,NONMAKANAN,617352.0,1
INDONESIA,2015,11434,PERKOTAAN,TOTAL,1074664.0,9
INDONESIA,2015,11434,PERDESAANPERKOTAAN,MAKANAN,412462.0,1
INDONESIA,2015,11434,PERDESAANPERKOTAAN,NONMAKANAN,456361.0,1
INDONESIA,2015,11434,PERDESAANPERKOTAAN,TOTAL,868823.0,9
INDONESIA,2016,14068,PERDESAAN,MAKANAN,397100.0,1
INDONESIA,2016,14068,PERDESAAN,NONMAKANAN,314166.0,1
INDONESIA,2016,14068,PERDESAAN,TOTAL,711266.0,9
INDONESIA,2016,14068,PERKOTAAN,MAKANAN,520630.0,7
INDONESIA,2016,14068,PERKOTAAN,NONMAKANAN,647500.0,7
INDONESIA,2016,14068,PERKOTAAN,TOTAL,1168131.0,0
INDONESIA,2016,14068,PERDESAANPERKOTAAN,MAKANAN,460639.0,7
INDONESIA,2016,14068,PERDESAANPERKOTAAN,NONMAKANAN,485619.0,7
INDONESIA,2016,14068,PERDESAANPERKOTAAN,TOTAL,946258.0,9
INDONESIA,2017,14731,PERDESAAN,MAKANAN,457927.0,7
INDONESIA,2017,14731,PERDESAAN,NONMAKANAN,322665.0,7
INDONESIA,2017,14731,PERDESAAN,TOTAL,780593.0,9
INDONESIA,2017,14731,PERKOTAAN,MAKANAN,590082.0,7
INDONESIA,2017,14731,PERKOTAAN,NONMAKANAN,673443.0,7
INDONESIA,2017,14731,PERKOTAAN,TOTAL,1263526.0,0
INDONESIA,2017,14731,PERDESAANPERKOTAAN,MAKANAN,527955.0,7
INDONESIA,2017,14731,PERDESAANPERKOTAAN,NONMAKANAN,508541.0,7
INDONESIA,2017,14731,PERDESAANPERKOTAAN,TOTAL,1036497.0,0
INDONESIA,2018,15275,PERDESAAN,MAKANAN,479557.0,7
INDONESIA,2018,15275,PERDESAAN,NONMAKANAN,372547.0,7
INDONESIA,2018,15275,PERDESAAN,TOTAL,852105.0,9
INDONESIA,2018,15275,PERKOTAAN,MAKANAN,620962.0,7
INDONESIA,2018,15275,PERKOTAAN,NONMAKANAN,729562.0,4
INDONESIA,2018,15275,PERKOTAAN,TOTAL,1350524.0,0
INDONESIA,2018,15275,PERDESAANPERKOTAAN,MAKANAN,556899.0,7
INDONESIA,2018,15275,PERDESAANPERKOTAAN,NONMAKANAN,567817.0,7
INDONESIA,2018,15275,PERDESAANPERKOTAAN,TOTAL,1124716.0,0
INDONESIA,2019,15823,PERDESAAN,MAKANAN,490754.0,7
INDONESIA,2019,15823,PERDESAAN,NONMAKANAN,392074.0,7
INDONESIA,2019,15823,PERDESAAN,TOTAL,882828.0,4
INDONESIA,2019,15823,PERKOTAAN,MAKANAN,637131.0,7
INDONESIA,2019,15823,PERKOTAAN,NONMAKANAN,751079.0,4
INDONESIA,2019,15823,PERKOTAAN,TOTAL,1388211.0,5
INDONESIA,2019,15823,PERDESAANPERKOTAAN,MAKANAN,572551.0,7
INDONESIA,2019,15823,PERDESAANPERKOTAAN,NONMAKANAN,592689.0,7
INDONESIA,2019,15823,PERDESAANPERKOTAAN,TOTAL,1165240.0,0
INDONESIA,2020,17696,PERDESAAN,MAKANAN,518073.0,7
INDONESIA,2020,17696,PERDESAAN,NONMAKANAN,415621.0,7
INDONESIA,2020,17696,PERDESAAN,TOTAL,933694.0,4
INDONESIA,2020,17696,PERKOTAAN,MAKANAN,670303.0,4
INDONESIA,2020,17696,PERKOTAAN,NONMAKANAN,785332.0,4
INDONESIA,2020,17696,PERKOTAAN,TOTAL,1455636.0,5
INDONESIA,2020,17696,PERDESAANPERKOTAAN,MAKANAN,603235.0,4
INDONESIA,2020,17696,PERDESAANPERKOTAAN,NONMAKANAN,622448.0,4
INDONESIA,2020,17696,PERDESAANPERKOTAAN,TOTAL,1225684.0,0
INDONESIA,2021,18089,PERDESAAN,MAKANAN,545942.0,4
INDONESIA,2021,18089,PERDESAAN,NONMAKANAN,425502.0,7
INDONESIA,2021,18089,PERDESAAN,TOTAL,971445.0,4
INDONESIA,2021,18089,PERKOTAAN,MAKANAN,681277.0,4
INDONESIA,2021,18089,PERKOTAAN,NONMAKANAN,806048.0,4
INDONESIA,2021,18089,PERKOTAAN,TOTAL,1487326.0,5
INDONESIA,2021,18089,PERDESAANPERKOTAAN,MAKANAN,622845.0,4
INDONESIA,2021,18089,PERDESAANPERKOTAAN,NONMAKANAN,641744.0,4
INDONESIA,2021,18089,PERDESAANPERKOTAAN,TOTAL,1264589.0,5
INDONESIA,2022,17542,PERDESAAN,MAKANAN,591087.0,4
INDONESIA,2022,17542,PERDESAAN,NONMAKANAN,437809.0,7
INDONESIA,2022,17542,PERDESAAN,TOTAL,1028896.0,0
INDONESIA,2022,17542,PERKOTAAN,MAKANAN,721083.0,4
INDONESIA,2022,17542,PERKOTAAN,NONMAKANAN,828158.0,4
INDONESIA,2022,17542,PERKOTAAN,TOTAL,1549242.0,5
INDONESIA,2022,17542,PERDESAANPERKOTAAN,MAKANAN,665756.0,4
INDONESIA,2022,17542,PERDESAANPERKOTAAN,NONMAKANAN,662025.0,4
INDONESIA,2022,17542,PERDESAANPERKOTAAN,TOTAL,1327782.0,5
